"title","url","stars","name","reviewUrl","text"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","Raudhatul Nisa","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pSd05tNXpVV1pCU1VSclRWOW1iRjluWlZsb1RXYxAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOjRwNm5zUWZBSURrTV9mbF9nZVloTWc%7C%7C?hl=en-US","Pelayangan RSUD Sayang Rakyat sangat baik dan ramah"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","Nur Annisa","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkVFRDMVFPRXRUZFZGV2RFWTVUVlV0U0dOUFlsRRAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOkdTTC1QOEtTdVFWdEY5TVUtSGNPYlE%7C%7C?hl=en-US","Pelayanannya sangat ramah"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","Alfiani M","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twNWFEaEJVVjlUWlZkT1UyUmxVRE5TYzFKVmNrRRAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOkp5aDhBUV9TZVdOU2RlUDNSc1JVckE%7C%7C?hl=en-US","Terimakasih karena selallu ramah  kepada siapapun"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","Audra Ananda","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT205UGNEaGZUemsxZWxOa2QxUlFWRTR6ZG1salgxRRAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOm9PcDhfTzk1elNkd1RQVE4zdmljX1E%7C%7C?hl=en-US","pelayanannya ramah"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","Moh rizal Elias","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twM1dGRjFiRXMzT0VwNk1IbHpOSGwzUzNKamRsRRAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOkp3WFF1bEs3OEp6MHlzNHl3S3JjdlE%7C%7C?hl=en-US","Kami dari Program Studi DIII Farmasi Universitas Negeri Gorontalo baru saja melaksanakan magang di Rumah Sakit Sayang Rakyat, kami mengucapkan terima kasih kepada petugas medis dan petugas manajerial yang telah menerima kami dengan baik ❤️❤️"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","Rosina Warum","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25GWE9GUkNXR1pLVG5CTVVuTkNhRVJHTUdkblZHYxAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOnFXOFRCWGZKTnBMUnNCaERGMGdnVGc%7C%7C?hl=en-US","Bagus dan luar biasa"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","Fatresia Reimasa","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25ReWNXdExURVZ5VEZGM1VrMXFSelpwUTB4dU1GRRAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOnQycWtLTEVyTFF3Uk1qRzZpQ0xuMFE%7C%7C?hl=en-US","Bagus dan payanannya luar biasa"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","adonia karelau","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2toM2RYQTNNM1ZKTjA4M1oyeDFjVWROVDB3MWRVRRAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOkh3dXA3M3VJN083Z2x1cUdNT0w1dUE%7C%7C?hl=en-US",""
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","Basuki 22","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25CNlRFcHJWWFJJUlhwRFFVSklSVkI1VFVwcVVHYxAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOnB6TEprVXRIRXpDQUJIRVB5TUpqUGc%7C%7C?hl=en-US",""
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","E18_Aszahrah putri mahmud","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pKNVUydGthV3hTZVhnMlpsaE9ZMHhOTldRdFIyYxAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOjJ5U2tkaWxSeXg2ZlhOY0xNNWQtR2c%7C%7C?hl=en-US","pelayanannya bagus, stafnya juga ramah dan lingkungannya bersih"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","Kay Naysyila","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWQmRFbzVURTFSWVdseU9WTTBURXc0VTBwSGNuYxAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOjVBdEo5TE1RYWlyOVM0TEw4U0pHcnc%7C%7C?hl=en-US","bersih,asri,nyaman"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","I16_Mulyani MR","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xaVFprZGxNa0V0ZGxneWNXNVphMk5aT0VVMGVIYxAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOlZTZkdlMkEtdlgycW5Za2NZOEU0eHc%7C%7C?hl=en-US","Pelayanannya sangat bagus dan petugasnya ramah"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","A15_Rezky Amalia Ramadhani","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tJM1ptdDFXbXBQYlc1WmNucHFUekJmT1VkUGNYYxAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOkI3Zmt1WmpPbW5ZcnpqTzBfOUdPcXc%7C%7C?hl=en-US",""
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","D15_Nur Hanifah","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xoSmVWaGFValpOTjFORVFXVlFhMkZwUWtkS05GRRAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOlhJeVhaUjZNN1NEQWVQa2FpQkdKNFE%7C%7C?hl=en-US","bagus pelayanannya ramah dan bersih"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","H16_Resti Silaturrahmi","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25aQ2RHNHRMVXhhUVhsTlpuQlhXbU5vTmxWQ2FIYxAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOnZCdG4tLUxaQXlNZnBXWmNoNlVCaHc%7C%7C?hl=en-US","Pelayanannya sangattt bagus dan petugasnya ramah"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","sahidah ida","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25GTmJWUkpObGRpY1U1dVV6RkdPRkZFYlZaME5WRRAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOnFNbVRJNldicU5uUzFGOFFEbVZ0NVE%7C%7C?hl=en-US","Alhamdulillah anak sy d rawat 4 hari d RS syng rakyat ..dr mulai masuk di layani dgn baik dgn baik.. perawat  ramah n baik ..trimaksih atas pelayanannya"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","Resa Pasarai","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25KMU1ITm9OakJOTjFOSGRtUnljMmRzVFVSbGRIYxAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOnJ1MHNoNjBNN1NHdmRyc2dsTURldHc%7C%7C?hl=en-US","Bagusnya"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","Chery Chery","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21OVFpEZzRWVVYyTms5RVNrZHRValJIWHkxWWFsRRAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOmNTZDg4VUV2Nk9ESkdtUjRHXy1YalE%7C%7C?hl=en-US","Terbaik☺️☺️"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","Octovina Talahatu","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkRVprTlRiMmxXUzBwTFIzZEZlRVJ4VEdkNldYYxAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOkdEZkNTb2lWS0pLR3dFeERxTGd6WXc%7C%7C?hl=en-US","Rapihh dan bagus"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","renny Oratmangun","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21SM05qWkhaVU5hT0V0NVpFOUpVRnBhVm1kSmJVRRAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOmR3NjZHZUNaOEt5ZE9JUFpaVmdJbUE%7C%7C?hl=en-US","Bagus dan terbaik"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","Stanyy Goin","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21KQ1lrbGtUVGszY0ZkZlZrRTRPRzlLWkdZeWFXYxAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOmJCYklkTTk3cFdfVkE4OG9KZGYyaWc%7C%7C?hl=en-US","Bagusss"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","1","hello everybody","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paSU4xbDFNbFZKU0U0elp6aG1lVTlYWm5KM01tYxAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOjZIN1l1MlVJSE4zZzhmeU9XZnJ3Mmc%7C%7C?hl=en-US","pelayanannya astaga perlu di evaluasi masa perawatnya galak, pas  disuruh timbang bb + ukur tinggi badan sambil marah marah (pasien disuruh tegak smbil marah marah) padahal pasien keadaannya sudah lemas, kesakitan tapi galaknya minta ampun perawatnya. perlu di evaluasi!"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","Rafka Kaka","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25WU1N5MU5UbXhYWmxWeFoyUm1Ua2czTlRSYU1FRRAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOnVSSy1NTmxXZlVxZ2RmTkg3NTRaMEE%7C%7C?hl=en-US","sistem antrian sudah banyak peningkatan sehingga waktu tunggu di loket tidak terlalu lama. Antrian poli juga tak panjang,kecuali di poli tertentu (gigi contohnya). Taman dengan pepohonan di tengah deretan poli bagus untuk pertukaran udara dan penyinaran.Dulu ada pojok tempat main anak, semoga dapat diadakan kembali, menfasilitasi pasien bocil ataupun pasien yang terpaksa harus bawa bocilnya"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","1","Rusdi Said","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkNmF6bG5lbXhUZFU1eE9VbGFMVnBCZDJZeFVYYxAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOkd6azlnemxTdU5xOUlaLVpBd2YxUXc%7C%7C?hl=en-US","Rumah sakit sayang rakyat kurang bagus pelayanan nya pada saat tengah malam hari suster nya setengah mati di bangun kan pada tengah malam seharusnya siap melayani jangan cuma tidur kerjanya"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","1","Kasran Ferisal","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tsd1pXcDFWaTFwVUZaM1gxUTRiMUJqYUZodWRIYxAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOklwZWp1Vi1pUFZ3X1Q4b1BjaFhudHc%7C%7C?hl=en-US","Pelayanan sangat buruk, masuk UGD katanya harus pingsan dulu baru bisa masuk UGD..."
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","1","Paramita Skep","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4UVZGbzJWM1ZqZUVKWFFra3lUM1ZUWm1oaE5YYxAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOkxQVFo2V3VjeEJXQkkyT3VTZmhhNXc%7C%7C?hl=en-US","Betul-betul ini RS pelayanannya paling buruk sekali tes darah dari jam 8 Pagi sampai jam 11 belum ada hasilnya tolong pihak RS sayang rakyat di benahi lg kenapa tmbah buruk pelayanannya"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","HIDAYAT HIDAYAT","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xKelpqTnlla05LV1ZaV01IRlpNbkpVTnpodlJuYxAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOlJzZjNyekNKWVZWMHFZMnJUNzhvRnc%7C%7C?hl=en-US","Ramah pelayanannya dan tempatnya bersih di RSUD sayang rakyat"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","Hasrianhy Hasrianhy","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kRGIwZzFTR2xFUlVGM2NHcGZkMHBUV1doV1NIYxAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOmdDb0g1SGlERUF3cGpfd0pTWWhWSHc%7C%7C?hl=en-US","Semangat hari pertama kerjah di RS SAYANG RAKYAT."
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","andi dhimank","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25WbGIzQllNVkJIWmpOalZYbGtYMmxvUW5ZelNYYxAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOnVlb3BYMVBHZjNjVXlkX2loQnYzSXc%7C%7C?hl=en-US","Alhamdulillah.RSUD SAYANG RAKYAT pelayanan nya sangat baik dan sayang sama rakyat."
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","Rostia 123","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWMmVFdGlORU5qYUZORU9IZHlVbWhETlRadVNXYxAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOjV2eEtiNENjaFNEOHdyUmhDNTZuSWc%7C%7C?hl=en-US","RSUD sayang rakyat bagus ramah petugasnya bagus pelayanannya,semoga kedepannya tambah sukses dan jaya"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","hery mooh","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tab1JtY3RORlpUVFcxVmVFNTNOVFJhWm1Sa1JHYxAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOkZoRmctNFZTTW1VeE53NTRaZmRkRGc%7C%7C?hl=en-US","Rsud Sayang Rakyat is the best"
"RSUD Sayang Rakyat","https://www.google.com/maps/search/?api=1&query=RSUD%20Sayang%20Rakyat&query_place_id=ChIJ-VzYyxD8vi0RDV4we-ThJZU","5","Ashar Kadir","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGR2MwbFhUWEl3Y1Zrd1UyUjBOWGxaWkhWWU5IYxAB!2m1!1s0x0:0x9525e1e47b305e0d!3m1!1s2@1:CAIQACodChtycF9oOkFGc0lXTXIwcVkwU2R0NXlZZHVYNHc%7C%7C?hl=en-US","Pelayanan nya sangat baik, aman dan ramah"
