"title","url","stars","name","reviewUrl","text"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","Oktavia Atmainna","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR2bllyeXpRRRAB!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgIDvnYryzQE%7C%7C?hl=en-US","Sangant bagus saya sangat puas pelayanan nya. Dokter prof. Ashadul dan perawat sangat baik"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","Lilis Anggraeni","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR2N2ZfcEJREAE!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgIDv7f_pBQ%7C%7C?hl=en-US","Alhamdulillah pelayanan baguss"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","fatmawati spd","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR2N2Z2czNnRRAB!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgIDv7fvs3gE%7C%7C?hl=en-US","Alhamdulillah pelayanan beda saraf sangat memuaskan baik dokter dan perawatx Sangat baik"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","Firman","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR2N2YyM3R3RRAB!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgIDv7f23twE%7C%7C?hl=en-US","Trimkasi suster bedh pelaysannya"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","Subaedah Fajar","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR2N2I3NWRBEAE!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgIDv7b75dA%7C%7C?hl=en-US","pelayanan sangat memuaskan khusus tim bedah saraf, perawat, prof, ugd, ok, dan ruang perawatan"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","Elysa wahyuna Dg ngai","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR2N2ZybHVnRRAB!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgIDv7frlugE%7C%7C?hl=en-US","sangat memuaskan pelyanan poliklinik bedah syaraf..apalgi dokter sm perawtnya pada ramah sama pasien dan keluarga pasien jadi kami sangat puas"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","1","Cindy Anggraeni","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR2cHJucXdRRRAB!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgIDvprnqwQE%7C%7C?hl=en-US","Buruk,!!! Dokter dtg ngaret bgt, jam 10 dokter bru dtg pasien sudah banyak antri dari jam 8 pdhl poli lain pasiennya sudah beres semua apalagi susternya yg di poli saraf judes bgt, ketus gak ada ramah²nya bicara sama orang nadanya gak nyantai. Tolong untuk kedepannya diperbaiki lg pelayanannya"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","3","anwar ashan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR2cXVITHFnRRAB!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgIDvquHLqgE%7C%7C?hl=en-US","Perlu ditingkatkan kebersihan terutama di R.Rawat Inap dan Toiletnya.<br>( berbau )"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","Firda 1","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURQdmZYSFVREAE!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgIDPvfXHUQ%7C%7C?hl=en-US","Terimakasih atas pelayanannya Perawatan gelatik lantai 1"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","Nasra Wati","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURQdHN6OWJREAE!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgIDPtsz9bQ%7C%7C?hl=en-US","Pelayanan bagus cepat dan kesehatan kita di kontrol terus dan makanan juga sehat²"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","1","Faradillah F","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzblB6UGZBEAE!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgID3nPzPfA%7C%7C?hl=en-US","The worst place khususnya pelayanan administrasi loket poli jiwa.<br>Bad bad bad,, tolong ituuhh kalian para ASN, tunjukkan bahwa kalian itu terdidik, masa jutek judes muka garang bicara tdk sopan, tdk ramah, kpd penjaga pasien? ? Contoh donk primaya hospital, betahh dn banyak yg berobat k sana krn bagian pelayanan, perawat, pegawai lab, dokter nya ramah2.. Jadi nyaman.. Perlu training bagi asn asn yg brtugas d dadi trutama bagian pelayanan, minta pindah tugas klo tdk tw melayani pasien dgn baik, ramah dn sopan.."
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","keuangan rupbasanmks","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURYaEtxbmFnEAE!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgIDXhKqnag%7C%7C?hl=en-US",""
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","icha alfisah","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURubjZ1bWRBEAE!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgIDnn6umdA%7C%7C?hl=en-US",""
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","Sinar Syam","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURucXFUYkVBEAE!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgIDnqqTbEA%7C%7C?hl=en-US",""
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","1","Ririn Kagome","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNubFlTUnp3RRAB!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgICnlYSRzwE%7C%7C?hl=en-US","Petugas UGD tidak memberikan solusi pasien mau masuk UGD katanya penuh,padahal semua Bad nya kosong.<br>,,,,,, hadeh bilang aja kalau mau tidur"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","Kasma Wati","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNua1ltQTdBRRAB!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgICnkYmA7AE%7C%7C?hl=en-US","Pelayanan bagus, perawat dan dokternya ramah. Dan cepat ada perubahan ketika berobat disini"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","Anugra Ramadhan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNudnV2MEpBEAE!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgICnvuv0JA%7C%7C?hl=en-US","Bidan sangar baik ruangan bersalin sangat bersih"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","231 Muh Fariz Ramadhan Ardani","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ3b19TRmJnEAE!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgID7o_SFbg%7C%7C?hl=en-US",""
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","Badiah Inta","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNieGRtRGJ3EAE!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgICbxdmDbw%7C%7C?hl=en-US",""
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","Rahma Tang","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNibXBhMEJBEAE!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgICbmpa0BA%7C%7C?hl=en-US","Baru masuk RS ini sangat2 puas atas pelayanannya,<br>Dokter, perawat dan jajaranx semua ramah ramah, suasana nyaman dan ruanganx bersih"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","1","Shela Tamara Citra","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNiZ3FfSU9REAE!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgICbgq_IOQ%7C%7C?hl=en-US","Saya tidak puas dengan pelayanan perawat di ruangan camar kamar 2 saya pakai BPJS berbayar kok gak gratis tolong ya pelayanan diutamakan. Kalian sudah review google jelek usahakan pelayanannya ditingkatkan kembali. Kalo ada bintang nol saya kasih bintang nol"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","1","Irmayanti Kusuma","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURybjhpdzRRRRAB!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgIDrn8iw4QE%7C%7C?hl=en-US","Orang tuaku disuruh bolak-balik bawa omku yang sakit ke sana malah diomelin habis-habisan sama perawatnya yang perempuan padahal ortuku disuruh loh ini kenapa ada satu pegawainya seenaknya marah dan nuduh padahal ini kita rawat orang sakit jiwa loh. Mana perawatnya arogan sekali kalau bicara. Tolong pelayanannya ditingkatkan dan hargai pasien dan keluarga, jangan main marah2 dan nunjuk2 org sembarangan padahal kami sudah mengikuti prosedur, kami jauh2 dari Barru bolak-balik ehh malah dapet apesss pelayanan yang tidak memuaskan."
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","Sampara Angki","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNyMS1YanVBRRAB!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgICr1-XjuAE%7C%7C?hl=en-US",""
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","Linda Fatmawati","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNyaHItalFREAE!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgICrhr-jQQ%7C%7C?hl=en-US","Penangan cepat, pelayan baik, bagus tetep di pertahankan "
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","Ria Dgsona","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNyd3ZpQk93EAE!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgICrwviBOw%7C%7C?hl=en-US","Pelayanannya luar biasa ramanya"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","2","Michael Husain","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNMMGF6VlJREAE!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgICL0azVRQ%7C%7C?hl=en-US","waktu tunggu lama"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","1","Sanusi Sanusi","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNMNGZxaGhRRRAB!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgICL4fqhhQE%7C%7C?hl=en-US","Pelayananx terlalu lama sekali, apa lagi pelayanan psikiater lama sekali bahkan tunggu dri jam 8 pagi baru d panggil jam 1 siang blom nunggu d apotik smpai jam 4 sore"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","4","Nurul Azalia Ayu Annisa","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNMcnVMdmNBEAE!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgICLruLvcA%7C%7C?hl=en-US","Untuk pelayanan menurut saya sdh bagus semua petugasnya ramah… yang jelas kalo  kita bingung langsung minta arahan saja sama petugasnya nanti kita diarahkan …<br><br>Harus banyak sabar dan korban banyak waktu memang karena banyak pasien yang  rawat jalan disini… cuma minta tolong sama om dan kakak satpam yang pegang antrian standby di tempat soalnya kita sdh otw subuh biar dapat antrian awal tapi krn selalu pergi dari pangkalannya tetap jki kodong nmor 20an ka dikelilingi dulu baru di dapatki kasian pasien kalo lama ngantri nanti naik tensinya kodong"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","Anugrah Nugrah","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNMNUs3T09REAE!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgICL5K7OOQ%7C%7C?hl=en-US",""
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","3","Ria","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR6bGEtY3h3RRAB!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgIDzla-cxwE%7C%7C?hl=en-US","Pelayanan kurang sekali tanteku sudah 5 hari di rawat dokter nya cuma datang 1 kali hari ini di janji untuk periksa jantung malah dokternya tdk datang kecewa sekali, padahal sya kira hari ini sudah bisa pulang ternyata ditunda lagi alasannya dokter tdk ada lah kenapa kemarin kami di janji untuk di periksa hari ini"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","1","Angel Gosal","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR6bGMyWWdRRRAB!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgIDzlc2YgQE%7C%7C?hl=en-US","utk all yang sakit sebaiknya tidak usah kesini, sangat tidak profesional..<br><br>Mengaku2 RS AKREDITAS B, NYATANYA APA.<br>PASIEN MASUK RS DLM KEADAAN MASIH BAIK2 BARU 2 HARI INAP DAN SUDAH TIDAK BISA JALAN DAN MENURUT DOKTERNYA PASIENNYA SUDAH MEMBAIK !!!!!<br>DARI INDIKASI APANYA MEMBAIK JIKA PASIEN MENGALAMI PENURUNAN, DAN INDIKASI DOKTER HANYA MEMBERIKAN VITAMIN DAN OBAT DAN DOKTER PERIKSA DI TULANG BELAKANG HANYA ADA PENGAPURAN !! DAN MENGATAKAN BAHWA PASIEN STROKEE !! DAN TIDAK BISA DILAKUKAN APA2 OLEH DOKTER<br><br>NYATANYA PASIEN TIDAK MENGALAMI HAL SEPERTI ITU!!<br>DAN PASIEN SEKARANG SUDAH JAUH LEBIH BAIKAN.<br><br>TOLONG SEKALI LAGI PIKIR PANJANG JIKA MAU PILIH RS INI MENJADI PILIHAN ANDA (UNTUK NON JIWA) SANGAT2 TIDAK REKOMEN !!!!"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","1","Hasnidar","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR6cFpEVnNBRRAB!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgIDzpZDVsAE%7C%7C?hl=en-US","kecewa banget sama pelayanannya, stafnya jutek banget , kitakan nggak tau prosedurnya kyk gmana jdi ditanya dong , eh petugas nya malah nyolot mentang""udh ASN kelakuannya kek gtu, perlu dididik dlu tuh stafnya supaya ramah sama pasien, sayang kan rumah sakit sebesar itu dicoreng namanya dengan kelakuan staf yg tdk ramah terutama dibagian loket nya ampun dehh judes nya"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","2","Aidir Afwan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR6eGFfRExREAE!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgIDzxa_DLQ%7C%7C?hl=en-US","rumah sakitnya bagus tpi dibagian loket nya kurang ramah, mana antrinya lama skali, kebanyaka sy liat pegawainya asik main hp"
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","jangan lupa napas","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR6dHZpYWlnRRAB!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgIDztviaigE%7C%7C?hl=en-US","Rumah sakit yang sangat bagus dari segi pelayanan, kebersihan dan perawatannya, pemeriksaan dilakukan bertahap dan berkala setiap beberapa jam sekali dan jika ada kendala perawat langsung datang."
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","Muhammad Syakir","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN6NnUzd29BRRAB!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgICz6u3woAE%7C%7C?hl=en-US",""
"Rumah Sakit Khusus Daerah (RSKD) Dadi Provinsi Sulawesi Selatan","https://www.google.com/maps/search/?api=1&query=Rumah%20Sakit%20Khusus%20Daerah%20(RSKD)%20Dadi%20Provinsi%20Sulawesi%20Selatan&query_place_id=ChIJxdSBP6bivi0RuqXIkQrVswM","5","Ferdinand Dian TD","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURUeE1DR2F3EAE!2m1!1s0x0:0x3b3d50a91c8a5ba!3m1!1s2@1:CIHM0ogKEICAgIDTxMCGaw%7C%7C?hl=en-US","Perawatan yang baik"
